461,Toshack
462,Manchester City
463,AC Milan
464,Champions League
465,John Toshack
466,Glasgow
467,Britain
468,Jason
469,Gardener
470,Glasgow
471,Athens
472,Olympics
473,Glasgow Britain
474,Jason Gardener
475,Athens Olympics
476,Scot
477,Nick
478,Smith
479,Norwich
480,Union
481,International
482,Scot Nick
483,Nick Smith
484,Norwich Union
485,Union International
486,Swede
487,Daniel
488,Persson
489,Italy
490,Luca
491,Verdecchia
492,Swede Daniel
493,Daniel Persson
494,Luca Verdecchia
495,American
496,Maurice
497,Greene
498,American Maurice
499,Maurice Greene
500,Olympic
501,Olympic
502,Athens
503,Double Olympic
504,Britain
505,Russia
506,Olga
507,Fedorova
508,Sweden
509,Jenny
510,Kallur
511,Olga Fedorova
512,Jenny Kallur
513,Russia
514,British
515,Russia
516,Jade
517,Johnson
518,Jade Johnson
519,Britain
520,France
521,Russia
522,Olympic
523,Stefan
524,Holm
525,Swede
526,Stefan Holm
527,Britain
528,Tosin
529,Oke
530,Tosin Oke
531,Britain
532,Nick
533,Buckfield
534,Nick Buckfield
535,Britain
536,Jenny
537,Meadows
538,Jenny Meadows
539,Russian
540,Britain
541,Catherine
542,Murphy
543,Catherine Murphy
544,Lambert
545,Sweden
546,Leslie
547,Djhone
548,France
549,Chris Lambert
550,Leslie Djhone
551,Brett
552,Rund
553,Britain
554,Brett Rund
555,Sweden
556,Russia
557,Irina
558,Shevchenko
559,Britain
560,Sarah
561,Claxton
562,Irina Shevchenko
563,Sarah Claxton
564,Britain
565,James
566,Thie
567,France
568,Alexis
569,Abraham
570,James Thie
571,Alexis Abraham
572,Britain
573,France
574,Sotherton
575,Jade
576,Johnson
577,Kelly
578,Sotherton
579,AAAs
580,Norwich
581,Union
582,European
583,Indoor
584,Sotherton Jade
585,Jade Johnson
586,Kelly Sotherton
587,Norwich Union
588,Union European
589,European Indoor
590,Sotherton
591,Johnson
592,Johnson
593,Sotherton
594,European
595,Championships
596,European Championships
597,Sotherton
598,Madrid
599,Olympic
600,Carolina
601,Kluft
602,Carolina Kluft
603,Chris
604,Lambert
605,Ireland
606,Paul
607,Brizzel
608,Chris Lambert
609,Paul Brizzel
610,Lambert
611,Europe
612,AAAs
613,Allyn
614,Condon
615,Ian
616,Mackie
617,Two-time AAAs
618,Allyn Condon
619,Ian Mackie
620,Scotland
621,Olympian
622,Andy
623,Turner
624,Olympian Andy
625,Andy Turner
626,AAAs
627,Damien
628,Greaves
629,Damien Greaves
630,European
631,British
632,European
633,European
634,Europe
635,Madrid
636,Clitheroe
637,Helen Clitheroe
638,Welsh
639,James
640,Thie
641,James Thie
642,European
643,Sunday
644,Sheffield
645,Watkins
646,McIlroy
647,European
648,Susan
649,Deacon
650,Susan Deacon
651,British
652,European
653,Deacon
654,AAAs
655,Fraser
656,AAAs
657,European
658,Indoor
659,Championships
660,Madrid
661,European Indoor
662,Indoor Championships
663,British
664,Carl
665,Myerscough
666,Carl Myerscough
667,Robert
668,Mitchell
669,European
670,British
671,Robert Mitchell
672,Slovenia
673,Tuesday
674,British
675,AAAs
676,Ashley
677,Swain
678,Ireland
679,Taniesha
680,Scanlon
681,Ashley Swain
682,Taniesha Scanlon
683,Rangers
684,Alex
685,McLeish
686,Uefa
687,Cup
688,Auxerre
689,Ibrox
690,Wednesday
691,Alex McLeish
692,Uefa Cup
693,Radio
694,Five
695,Live
696,BBC Radio
697,Radio Five
698,Five Live
699,Guy
700,Roux
701,French
702,Guy Roux
703,Uefa
704,Cup
705,Steve
706,McClaren
707,Middlesbrough
708,Uefa
709,Cup
710,Partizan
711,Belgrade
712,Uefa Cup
713,Steve McClaren
714,Uefa Cup
715,Partizan Belgrade
716,Partizan
717,Villareal
718,Lazio
719,McClaren
720,Champions
721,League
722,Friday
723,Champions League
724,McClaren
725,Lazio
726,Villarreal
727,Partizan
728,Europe
729,Winning
730,Manchester
731,United
732,Ole
733,Gunnar
734,Solskjaer
735,Manchester United
736,Ole Gunnar
737,Gunnar Solskjaer
738,Norway
739,Sweden
740,August
741,Solskjaer
742,Aftenposten
743,Daily
744,Aftenposten Daily
745,United
746,May
747,Cup
748,Millwall
749,FA Cup
750,United
751,League
752,Conte
753,Marion
754,Jones
755,Balco
756,Victor
757,Conte
758,Conte Marion
759,Marion Jones
760,Victor Conte
761,Sydney
762,Olympic
763,Conte
764,Sydney Olympic
765,February
766,Associated
767,Press
768,Wednesday
769,Conte
770,Associated Press
771,Sydney
772,District
773,Court
774,San
775,Francisco
776,US District
777,District Court
778,San Francisco
779,Jones
780,Richard
781,Nicholls
782,Marion
783,Richard Nicholls
784,Victor
785,Conte
786,Marion
787,Jones
788,America
789,Victor Conte
790,Marion Jones
791,Conte
792,Conte
793,Marion
794,Jones
795,Marion Jones
796,Conte
797,Marion
798,Jones
799,Marion Jones
800,Conte
801,Anti-Doping
802,Agency
803,US Anti-Doping
804,Anti-Doping Agency
805,Nick
806,Davies
807,Conte
808,Nick Davies
809,Davies
810,American
811,Jones
812,Conte
813,Track
814,Field
815,USA Track
816,Anti-Doping
817,Agency
818,US Anti-Doping
819,Anti-Doping Agency
820,Anti-Doping
821,Agency
822,Balco
823,Conte
824,US Anti-Doping
825,Anti-Doping Agency
826,Athens
827,August
828,Conte
829,March
830,Barcelona
831,Chelsea
832,Damien
833,Duff
834,Wednesday
835,Champions
836,League
837,Barcelona
838,Nou
839,Camp
840,Damien Duff
841,Champions League
842,Nou Camp
843,Cup
844,Newcastle
845,Jose
846,Mourinho
847,FA Cup
848,Jose Mourinho
849,Mourinho
850,Willian
851,Gallas
852,Didier
853,Drogba
854,Willian Gallas
855,Didier Drogba
856,Blues
857,Jole
858,Cole
859,Jole Cole
860,Drogba
861,Gallas
862,Drogba
863,Monday
864,Tuesday
865,Chelsea
866,Manchester
867,City
868,Paul
869,Bosvelt
870,Manchester City
871,Paul Bosvelt
872,Dutch
873,City
874,Feyenoord
875,England
876,Kevin
877,Keegan
878,Kevin Keegan
879,Keegan
880,European
881,Steven
882,Gerrard
883,Liverpool
884,Champions
885,League
886,Steven Gerrard
887,Champions League
888,Reds
889,Tuesday
890,Bayer
891,Leverkusen
892,Bayer Leverkusen
893,Let
894,Champions
895,League
896,Radio
897,Five
898,Live
899,Champions League
900,BBC Radio
901,Radio Five
902,Five Live
903,Europe
904,Champions
905,League
906,Anfield
907,Reds
908,Champions League
909,Liverpool
910,Chelsea
911,England
912,Blues
913,Jose
914,Mourinho
915,Gerrard
916,Rafael
917,Benitez
918,Jose Mourinho
919,Rafael Benitez
920,Rafa
921,Radio
922,Five
923,Live
924,BBC Radio
925,Radio Five
926,Five Live
927,Liverpool
928,December
929,Olympiakos
930,Liverpool
931,Reds
932,Premiership
933,Champions
934,League
935,Chelsea
936,Sunday
937,Carling
938,Cup
939,Champions League
940,Carling Cup
941,Liverpool
942,Champions
943,League
944,Champions League
945,Chelsea
946,Carling
947,Cup
948,Champions
949,League
950,Carling Cup
951,Champions League
952,Referee
953,Graham
954,Poll
955,Arsenal
956,Thierry
957,Henry
958,Sunday
959,Chelsea
960,Referee Graham
961,Graham Poll
962,Thierry Henry
963,Petr
964,Cech
965,Henry
966,Chelsea
967,Keeper Petr
968,Petr Cech
969,Henry
970,Poll
971,Chelsea
972,West
973,Ham
974,Cup
975,Jimmy
976,Floyd
977,Hasselbaink
978,West Ham
979,FA Cup
980,Jimmy Floyd
981,Floyd Hasselbaink
982,Arsenal
983,Radio
984,Five
985,Live
986,BBC Radio
987,Radio Five
988,Five Live
989,Eidur
990,Gudjohnsen
991,Eidur Gudjohnsen
992,Philip
993,Poll
994,Arsenal
995,Radio
996,Five
997,Live
998,BBC Radio
999,Radio Five
1000,Five Live
1001,Referees
1002,League
1003,League
1004,Football
1005,League
1006,Football League
1007,Anfield
1008,Liverpool
1009,Steven
1010,Gerrard
1011,Anfield
1012,Anfield Liverpool
1013,Steven Gerrard
1014,England
1015,Chelsea
1016,Champions
1017,League
1018,Champions League
1019,Chelsea
1020,Stamford
1021,Bridge
1022,January
1023,Stamford Bridge
1024,Reds
1025,Rafael
1026,Benitez
1027,Gerrard
1028,Anfield
1029,Rafael Benitez
1030,Steven
1031,Liverpool
1032,Gerrard
1033,Anfield
1034,Real
1035,Madrid
1036,Fernando
1037,Morientes
1038,January
1039,Real Madrid
1040,Fernando Morientes
1041,England
1042,Champions
1043,League
1044,Champions League
1045,Europe
1046,Spanish
1047,Spanish
1048,Spanish
1049,Rafael
1050,Benitez
1051,Rafael Benitez
1052,January
1053,Spain
1054,Football
1055,Federation
1056,Luis
1057,Aragones
1058,Thierry
1059,Henry
1060,Football Federation
1061,Luis Aragones
1062,Thierry Henry
1063,Aragones
1064,Aragones
1065,October
1066,Angel
1067,Maria
1068,Villar
1069,Spain
1070,Angel Maria
1071,Maria Villar
1072,Henry
1073,Arsenal
1074,Jose
1075,Antonio
1076,Reyes
1077,Jose Antonio
1078,Antonio Reyes
1079,Spain
1080,Madrid
1081,Spanish
1082,England
1083,Spain
1084,Jaime
1085,Lissavetzky
1086,Federation
1087,Jaime Lissavetzky
1088,Everyone
1089,Villa
1090,Aston
1091,Villa
1092,David
1093,O'Leary
1094,Thursday
1095,Aston Villa
1096,David O'Leary
1097,Villa
1098,Doug
1099,Ellis
1100,Doug Ellis
1101,David
1102,Villa
1103,Roy
1104,Aitken
1105,Steve
1106,McGregor
1107,Roy Aitken
1108,Steve McGregor
1109,Roy
1110,Steve
1111,O'Leary
1112,Thursday
1113,Someone
1114,Aston
1115,Villa
1116,Aston Villa
1117,Earlier
1118,December
1119,O'Leary
1120,Villa
1121,Villa
1122,Premiership
1123,O'Leary
1124,Villa
1125,Park
1126,May
1127,Villa Park
1128,O'Leary
1129,Olof
1130,Mellberg
1131,Sunday
1132,Birmingham
1133,Olof Mellberg
1134,Villa
1135,Steve
1136,Bruce
1137,Steve Bruce
1138,Olof
1139,Villa
1140,Home
1141,Scotland
1142,Walter
1143,Smith
1144,Home
1145,International
1146,Walter Smith
1147,Home International
1148,Northern
1149,Irish
1150,Howard
1151,Wells
1152,Northern Irish
1153,Irish FA
1154,Howard Wells
1155,English
1156,English FA
1157,Smith
1158,Bringing
1159,Home
1160,International
1161,Scotland-England
1162,Home International
1163,Smith
1164,Scotland
1165,England
1166,Italy
1167,Russia
1168,England
1169,Holland
1170,Scotland
1171,Olympics
1172,London
1173,Olympic
1174,London
1175,Marathon
1176,London Marathon
1177,Coe
1178,Olympic
1179,Holmes
1180,Alan
1181,Pascoe
1182,Frankie
1183,Fredericks
1184,Kelly Holmes
1185,Alan Pascoe
1186,Frankie Fredericks
1187,Tanni
1188,Grey
1189,Thompson
1190,London
1191,Marathon
1192,Tanni Grey
1193,Grey Thompson
1194,London Marathon
1195,International
1196,Olympic
1197,Committee
1198,Evaluation
1199,Commission
1200,International Olympic
1201,Olympic Committee
1202,Evaluation Commission
1203,London
1204,Wednesday
1205,Thursday
1206,Olympic
1207,London
1208,Friday
1209,Buckingham
1210,Palace
1211,Buckingham Palace
1212,Saturday
1213,London
1214,Australia
1215,Sydney
1216,Olympics
1217,Sydney Olympics
1218,Sunday
1219,Steve
1220,London
1221,Marathon
1222,Sport
1223,Steve
1224,Redgrave
1225,Trust
1226,Association
1227,Children
1228,Hospices
1229,Children
1230,Leukaemia
1231,Trust
1232,London Marathon
1233,BBC Sport
1234,Steve Redgrave
1235,Redgrave Trust
1236,Holmes
1237,Athletics
1238,Holmes
1239,Olympic
1240,Games
1241,Kelly Holmes
1242,Olympic Games
1243,Team
1244,Paula
1245,Radcliffe
1246,Team GB
1247,Paula Radcliffe
1248,World
1249,Indoor
1250,Championships
1251,World Indoor
1252,Indoor Championships
1253,Olympic
1254,Maria
1255,Mutola
1256,Maria Mutola
1257,Briton
1258,Olympic
1259,Holmes
1260,Athens
1261,Team
1262,Radcliffe
1263,August
1264,Games
1265,Team GB
1266,August Games
1267,Athens
1268,Radcliffe
1269,Radcliffe
1270,Olympic
1271,November
1272,New
1273,York
1274,Marathon
1275,New York
1276,York Marathon
1277,British
1278,Olympic
1279,Games
1280,Athens
1281,Games
1282,Michael
1283,East
1284,Michael East
1285,Darren
1286,Campell
1287,Jason
1288,Gardener
1289,Marlon
1290,Devonish
1291,Mark
1292,Lewis-Francis
1293,Darren Campell
1294,Jason Gardener
1295,Marlon Devonish
1296,Mark Lewis-Francis
1297,Britain
1298,Olympic
1299,World
1300,Indoor
1301,Holmes
1302,World Indoor
1303,Sotherton
1304,Team
1305,Athens
1306,Kelly Sotherton
1307,Team GB
1308,Britain
1309,Denise
1310,Lewis
1311,Denise Lewis
1312,Sotherton
1313,Athens
1314,Olympics
1315,Steve
1316,Backley
1317,Athens Olympics
1318,Steve Backley
1319,Olympic
1320,Backley
1321,Macey
1322,Athens
1323,Abi
1324,Oyepitan
1325,Chris
1326,Tomlinson
1327,Team
1328,Abi Oyepitan
1329,Chris Tomlinson
1330,Team GB
1331,Olympics
1332,Games
1333,Greek
1334,Kostas
1335,Kenteris
1336,Katerina
1337,Thanou
1338,Kostas Kenteris
1339,Katerina Thanou
1340,Thanou
1341,Greek
1342,Games
1343,Adrian
1344,Annus
1345,Robert
1346,Fazelas
1347,Irina
1348,Korzhanenko
1349,Adrian Annus
1350,Robert Fazelas
1351,Irina Korzhanenko
1352,Annus
1353,Fazelas
1354,Russian
1355,Korzhanenko
1356,Russian Korzhanenko
1357,Olympic
1358,Dwain
1359,Chambers
1360,February
1361,Dwain Chambers
1362,Kelli
1363,White
1364,American Kelli
1365,Kelli White
1366,Jerome
1367,Young
1368,Jerome Young
1369,Yelena
1370,Isinbayeva
1371,World
1372,Indoor
1373,Olympic
1374,Yelena Isinbayeva
1375,World Indoor
1376,Svetlana
1377,Feofanova
1378,Svetlana Feofanova
1379,Hicham
1380,El
1381,Guerrouj
1382,Olympic
1383,Hicham El
1384,El Guerrouj
1385,Paula
1386,Radcliffe
1387,London
1388,Marathon
1389,Kenyans
1390,Evans
1391,Rutto
1392,Margaret
1393,Okayo
1394,Paula Radcliffe
1395,London Marathon
1396,Kenyans Evans
1397,Evans Rutto
1398,Margaret Okayo
1399,Charlton
1400,Danny
1401,Graham
1402,Middlesbrough
1403,Charlton
1404,Riverside
1405,Danny Graham
1406,Holland
1407,Franck
1408,Queudrue
1409,Matt Holland
1410,Franck Queudrue
1411,Middlesbrough
1412,Charlton
1413,Chris
1414,Riggott
1415,Chris Riggott
1416,Bartlett
1417,Charlton
1418,Graham
1419,Queudrue
1420,Shaun Bartlett
1421,Charlton
1422,Hermann
1423,Hreidarsson
1424,Hermann Hreidarsson
1425,Danny
1426,Murphy
1427,Danny Murphy
1428,Iceland
1429,Boro
1430,Bartlett
1431,Talal
1432,El
1433,Karkouri
1434,Holland
1435,Talal El
1436,El Karkouri
1437,Nemeth
1438,Joseph-Desire
1439,Job
1440,Middlesbrough
1441,Kiely
1442,Szilard Nemeth
1443,Joseph-Desire Job
1444,Jimmy
1445,Floyd
1446,Hasselbaink
1447,Kiely
1448,Jimmy Floyd
1449,Floyd Hasselbaink
1450,Addicks
1451,Kiely
1452,Hasselbaink
1453,Riverside
1454,Middlesbrough
1455,Kiely
1456,Hreidarsson
1457,Charlton
1458,Addicks
1459,Riggott
1460,Boro
1461,Gareth
1462,Southgate
1463,Charlton
1464,Gareth Southgate
1465,Addicks
1466,Bartlett
1467,Boro
1468,Hreidarsson
1469,Graham
1470,Premiership
1471,Charlton
1472,Kiely
1473,Kiely
1474,Middlesbrough
1475,Gerrard
1476,Listen
1477,Sport
1478,Five
1479,Sport
1480,Gerrard Listen
1481,BBC Sport
1482,Parry
1483,Sport
1484,Gerrard
1485,Chelsea
1486,BBC Sport
1487,Five
1488,Live
1489,Steven
1490,BBC Five
1491,Five Live
1492,Liverpool
1493,Steven
1494,Liverpool
1495,Parry
1496,Sport
1497,Liverpool
1498,Alan
1499,Hansen
1500,Steve
1501,Morgan
1502,BBC Sport
1503,Alan Hansen
1504,Steve Morgan
1505,Liverpool
1506,July
1507,League
1508,Anfield
1509,Rafael
1510,Benitez
1511,Steven
1512,Gerrard
1513,Rafael Benitez
1514,Steven Gerrard
1515,Liverpool
1516,Parry
1517,Real
1518,Madrid
1519,England
1520,Fernando
1521,Morientes
1522,Real Madrid
1523,Fernando Morientes
1524,Fernando
1525,Morientes
1526,Real
1527,Madrid
1528,Steven
1529,Fernando Morientes
1530,Real Madrid
1531,Gerrard
1532,Liverpool
1533,Parry
1534,Rafa
1535,Steven
1536,Steven
1537,Liverpool
1538,Chelsea
1539,Liverpool
1540,Parry
1541,Steven
1542,Parry
1543,Chelsea
1544,Maybe
1545,Steven
1546,Steven
1547,Steven
1548,Steven
1549,Liverpool
1550,Stanley
1551,Park
1552,Stanley Park
1553,Arsenal
1554,Emirates
1555,Anfield
1556,Arsenal
1557,Arsenal
1558,Liverpool
1559,Parry
1560,Anfield
1561,Parry
1562,Liverpool
1563,Middle
1564,East
1565,Middle East
1566,Steve
1567,Morgan
1568,Steve Morgan
1569,Liverpool
1570,Parry
1571,Steve
1572,Steve
1573,Quite
1574,December
1575,Steve
1576,Steve
1577,Liverpool
1578,Gerrard
1579,Directors
1580,Gerrard
1581,Gerrard
1582,Liverpool
1583,Gerrard
1584,Michael
1585,Owen
1586,Michael Owen
1587,Rafa
1588,Gerrard
1589,Gerrard
1590,Gerrard
1591,Parry
1592,Gerrard
1593,Gerrard
1594,League
1595,England
1596,Sven-Goran
1597,Eriksson
1598,Shaun
1599,Wright-Phillips
1600,Netherlands
1601,Sven-Goran Eriksson
1602,Shaun Wright-Phillips
1603,Wright-Phillips
1604,England
1605,Shaun
1606,Wright-Phillips
1607,Eriksson
1608,Shaun Wright-Phillips
1609,Wright-Phillips
1610,Wes
1611,Brown
1612,Jamie
1613,Carragher
1614,Wes Brown
1615,Jamie Carragher
1616,Brown
1617,Carragher
1618,Eriksson
1619,Carragher
1620,Brown
1621,England
1622,Wright-Phillips
1623,Manchester
1624,City
1625,Manchester City
1626,Andy
1627,Johnson
1628,Stewart
1629,Downing
1630,Andy Johnson
1631,Stewart Downing
1632,Wright-Phillips
1633,Downing
1634,Johnson
1635,Johnson
1636,Downing
1637,Utd
1638,Aberdeen
1639,Dundee
1640,United
1641,Scottish
1642,Cup
1643,Aberdeen
1644,Dundee Utd
1645,Aberdeen Dundee
1646,Dundee United
1647,Scottish Cup
1648,Archibald
1649,United
1650,James
1651,Grady
1652,Alan Archibald
1653,James Grady
1654,Byrne
1655,Aberdeen
1656,Stevie
1657,Crawford
1658,United
1659,Richie Byrne
1660,Stevie Crawford
1661,Grady
1662,Bullock
1663,United
1664,Tony Bullock
1665,Whelan
1666,Jamie
1667,Winter
1668,United
1669,Noel Whelan
1670,Jamie Winter
1671,Robson
1672,Stevie
1673,Crawford
1674,Barry Robson
1675,Stevie Crawford
1676,Anderson
1677,Whelan
1678,Archibald
1679,Russell Anderson
1680,Grady
1681,Robson
1682,Mark
1683,Wilson
1684,Mark Wilson
1685,Aberdeen
1686,Winter
1687,Byrne
1688,Bullock
1689,Scotland
1690,Crawford
1691,Ryan
1692,Esson
1693,Jason Scotland
1694,Ryan Esson
1695,Crawford
1696,Esson
1697,Esson
1698,Robson
1699,Manchester
1700,United
1701,Cristiano
1702,Ronaldo
1703,Old
1704,Trafford
1705,Manchester United
1706,Cristiano Ronaldo
1707,Old Trafford
1708,Portugal
1709,August
1710,United
1711,United
1712,News
1713,World
1714,Nobody
1715,Fifa
1716,Fifa
1717,Sepp
1718,Blatter
1719,Arsenal
1720,Thierry
1721,Henry
1722,World
1723,Year
1724,Monday
1725,Sepp Blatter
1726,Thierry Henry
1727,Fifa
1728,Barcelona
1729,Ronaldinho
1730,European
1731,Footballer
1732,Year
1733,Milan
1734,Andriy
1735,Shevchenko
1736,European Footballer
1737,AC Milan
1738,Andriy Shevchenko
1739,Henry
1740,Zurich
1741,Opera
1742,Mia
1743,Hamm
1744,United
1745,States
1746,Germany
1747,Birgit
1748,Prinz
1749,Brazilian
1750,Marta
1751,Mia Hamm
1752,United States
1753,Birgit Prinz
1754,Prinz
1755,Dudek
1756,Liverpool
1757,Rafael
1758,Benitez
1759,Jerzy
1760,Dudek
1761,Portsmouth
1762,Anfield
1763,Dudek Liverpool
1764,Rafael Benitez
1765,Jerzy Dudek
1766,Lomana
1767,LuaLua
1768,Steven
1769,Gerrard
1770,Liverpool
1771,Lomana LuaLua
1772,Steven Gerrard
1773,Jerzy
1774,Matthew
1775,Taylor
1776,Matthew Taylor
1777,Liverpool
1778,Everton
1779,Newcastle
1780,Blackburn
1781,Savage
1782,Birmingham
1783,Blackburn
1784,Robbie
1785,Savage
1786,Karen
1787,Brady
1788,Savage Birmingham
1789,Robbie Savage
1790,Karen Brady
1791,Wales
1792,Brady
1793,Sun
1794,Robbie
1795,Birmingham
1796,West
1797,Brom
1798,Aston
1799,Villa
1800,Blues
1801,West Brom
1802,Aston Villa
1803,Saturday
1804,Saturday
1805,Steve
1806,Bruce
1807,Savage
1808,Steve Bruce
1809,Sav
1810,Birmingham
1811,City
1812,Birmingham City
1813,European
1814,Indoor
1815,European Indoor
1816,European
1817,Championships
